source_file,event_timestamp,suspicious_actions,current_status,cheating_trigger,gaze_trigger_count,head_trigger_count,calib_head_neutral_yaw,calib_head_neutral_pitch,head_0_direction,head_0_timestamp,head_0_yaw_deviation,head_0_pitch_deviation,head_0_is_suspicious,head_1_direction,head_1_timestamp,head_1_yaw_deviation,head_1_pitch_deviation,head_1_is_suspicious,head_2_direction,head_2_timestamp,head_2_yaw_deviation,head_2_pitch_deviation,head_2_is_suspicious,head_3_direction,head_3_timestamp,head_3_yaw_deviation,head_3_pitch_deviation,head_3_is_suspicious,head_4_direction,head_4_timestamp,head_4_yaw_deviation,head_4_pitch_deviation,head_4_is_suspicious,head_5_direction,head_5_timestamp,head_5_yaw_deviation,head_5_pitch_deviation,head_5_is_suspicious,head_6_direction,head_6_timestamp,head_6_yaw_deviation,head_6_pitch_deviation,head_6_is_suspicious,head_7_direction,head_7_timestamp,head_7_yaw_deviation,head_7_pitch_deviation,head_7_is_suspicious,head_8_direction,head_8_timestamp,head_8_yaw_deviation,head_8_pitch_deviation,head_8_is_suspicious,head_9_direction,head_9_timestamp,head_9_yaw_deviation,head_9_pitch_deviation,head_9_is_suspicious,head_10_direction,head_10_timestamp,head_10_yaw_deviation,head_10_pitch_deviation,head_10_is_suspicious,head_11_direction,head_11_timestamp,head_11_yaw_deviation,head_11_pitch_deviation,head_11_is_suspicious,head_12_direction,head_12_timestamp,head_12_yaw_deviation,head_12_pitch_deviation,head_12_is_suspicious,head_13_direction,head_13_timestamp,head_13_yaw_deviation,head_13_pitch_deviation,head_13_is_suspicious,head_14_direction,head_14_timestamp,head_14_yaw_deviation,head_14_pitch_deviation,head_14_is_suspicious,label
behavior_log3.json,2026-04-27 09:39:20,1,cheating,gaze,1,0,5.515392584604255,-168.48819012169622,down,1777271952.7659466,-10.954714655571266,22.771009640571094,1,down,1777271953.276162,-11.262853137927557,23.343896414146172,1,down,1777271953.783824,-11.37336779729845,24.940740440684948,1,down,1777271954.3251886,-10.950578125896241,26.278536038287086,1,down,1777271954.84442,-10.29810330130454,26.711749021003186,1,down,1777271955.366824,-10.119123250256425,27.35148348477904,1,down,1777271955.899844,-9.978350722761785,27.48971085586831,1,down,1777271956.4360125,-10.296847740578386,26.938065305832055,1,down,1777271956.9637225,-10.819325852557952,26.488492557449433,1,down,1777271957.5014198,-11.308016604783624,26.452541941878337,1,down,1777271958.0211961,-11.72401443852472,25.94242620367936,1,down,1777271958.5378902,-12.222246503785065,25.479183956053305,1,down,1777271959.0922337,-12.480084787857976,24.797253046245658,1,down,1777271959.6285534,-13.17773400580219,24.04238718408837,1,down,1777271960.165761,-13.592590569079713,23.09877328608343,1,1
behavior_log3.json,2026-04-27 09:39:20,2,cheating,gaze_and_head,1,1,5.515392584604255,-168.48819012169622,down,1777271953.276162,-11.262853137927557,23.343896414146172,1,down,1777271953.783824,-11.37336779729845,24.940740440684948,1,down,1777271954.3251886,-10.950578125896241,26.278536038287086,1,down,1777271954.84442,-10.29810330130454,26.711749021003186,1,down,1777271955.366824,-10.119123250256425,27.35148348477904,1,down,1777271955.899844,-9.978350722761785,27.48971085586831,1,down,1777271956.4360125,-10.296847740578386,26.938065305832055,1,down,1777271956.9637225,-10.819325852557952,26.488492557449433,1,down,1777271957.5014198,-11.308016604783624,26.452541941878337,1,down,1777271958.0211961,-11.72401443852472,25.94242620367936,1,down,1777271958.5378902,-12.222246503785065,25.479183956053305,1,down,1777271959.0922337,-12.480084787857976,24.797253046245658,1,down,1777271959.6285534,-13.17773400580219,24.04238718408837,1,down,1777271960.165761,-13.592590569079713,23.09877328608343,1,down,1777271960.7186124,-14.099537050415215,22.463081937931094,1,1
behavior_log3.json,2026-04-27 09:39:23,1,cheating,gaze,1,0,5.515392584604255,-168.48819012169622,down,1777271955.899844,-9.978350722761785,27.48971085586831,1,down,1777271956.4360125,-10.296847740578386,26.938065305832055,1,down,1777271956.9637225,-10.819325852557952,26.488492557449433,1,down,1777271957.5014198,-11.308016604783624,26.452541941878337,1,down,1777271958.0211961,-11.72401443852472,25.94242620367936,1,down,1777271958.5378902,-12.222246503785065,25.479183956053305,1,down,1777271959.0922337,-12.480084787857976,24.797253046245658,1,down,1777271959.6285534,-13.17773400580219,24.04238718408837,1,down,1777271960.165761,-13.592590569079713,23.09877328608343,1,down,1777271960.7186124,-14.099537050415215,22.463081937931094,1,down,1777271961.2447488,-14.428378796947294,21.512253448799726,1,down,1777271961.7553113,-14.623399397378446,20.994746200507393,1,down,1777271962.6633902,-14.278926694892913,19.816135751620436,1,down,1777271963.3734953,-13.996207156096874,17.31054934246265,1,down,1777271963.968453,-13.30216231099811,13.906929105041229,1,0
behavior_log3.json,2026-04-27 09:39:24,1,cheating,head_pose,0,1,5.515392584604255,-168.48819012169622,down,1777271956.4360125,-10.296847740578386,26.938065305832055,1,down,1777271956.9637225,-10.819325852557952,26.488492557449433,1,down,1777271957.5014198,-11.308016604783624,26.452541941878337,1,down,1777271958.0211961,-11.72401443852472,25.94242620367936,1,down,1777271958.5378902,-12.222246503785065,25.479183956053305,1,down,1777271959.0922337,-12.480084787857976,24.797253046245658,1,down,1777271959.6285534,-13.17773400580219,24.04238718408837,1,down,1777271960.165761,-13.592590569079713,23.09877328608343,1,down,1777271960.7186124,-14.099537050415215,22.463081937931094,1,down,1777271961.2447488,-14.428378796947294,21.512253448799726,1,down,1777271961.7553113,-14.623399397378446,20.994746200507393,1,down,1777271962.6633902,-14.278926694892913,19.816135751620436,1,down,1777271963.3734953,-13.996207156096874,17.31054934246265,1,down,1777271963.968453,-13.30216231099811,13.906929105041229,1,down,1777271964.5168226,-8.870530507517234,10.521125845078984,1,0
behavior_log3.json,2026-04-27 09:40:39,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272032.0753965,-1.3741740667221007,-0.15134671696105784,0,center,1777272032.576856,-1.4768900909364127,0.04498771777116417,0,center,1777272033.0786245,-1.4790570297538839,0.2131624486213468,0,center,1777272033.5957649,-1.6521430411879496,0.4099352919511716,0,center,1777272034.1126337,-1.7755811651282531,0.539364694925041,0,center,1777272034.6366403,-1.5396088495290576,0.627740661697004,0,center,1777272035.1539013,-1.6395503718168598,0.6062509061374612,0,center,1777272035.6709268,-1.7460905701092693,0.5291420661462212,0,center,1777272036.1878777,-1.8277244211398944,0.5356209721002472,0,center,1777272036.7045507,-1.8624921657466422,0.6596004187422864,0,center,1777272037.2370532,-2.166260487265484,0.699074451509631,0,center,1777272037.738101,-2.191902231672451,0.6322711735698476,0,center,1777272038.2611196,-2.3110434501413497,0.530453863100405,0,center,1777272038.7779584,-2.166499760377432,0.48573359360102586,0,center,1777272039.295273,-1.7839727925583695,0.36378252248726994,0,0
behavior_log3.json,2026-04-27 09:40:42,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272035.6709268,-1.7460905701092693,0.5291420661462212,0,center,1777272036.1878777,-1.8277244211398944,0.5356209721002472,0,center,1777272036.7045507,-1.8624921657466422,0.6596004187422864,0,center,1777272037.2370532,-2.166260487265484,0.699074451509631,0,center,1777272037.738101,-2.191902231672451,0.6322711735698476,0,center,1777272038.2611196,-2.3110434501413497,0.530453863100405,0,center,1777272038.7779584,-2.166499760377432,0.48573359360102586,0,center,1777272039.295273,-1.7839727925583695,0.36378252248726994,0,center,1777272039.8140945,-2.202443763290241,0.4457034156791053,0,center,1777272040.330914,-2.154547477226667,0.48419345700543204,0,center,1777272040.8439462,-2.476438721373728,0.9415187382709007,0,center,1777272041.3813283,-3.097947739353824,1.2540683529891226,0,center,1777272041.9348626,-3.7746562950048475,1.5772390370473488,0,center,1777272042.4480898,-3.512702759340059,1.7540251847635204,0,center,1777272042.9595828,-4.114350824470182,1.9995365723736143,0,0
behavior_log3.json,2026-04-27 09:40:44,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272036.7045507,-1.8624921657466422,0.6596004187422864,0,center,1777272037.2370532,-2.166260487265484,0.699074451509631,0,center,1777272037.738101,-2.191902231672451,0.6322711735698476,0,center,1777272038.2611196,-2.3110434501413497,0.530453863100405,0,center,1777272038.7779584,-2.166499760377432,0.48573359360102586,0,center,1777272039.295273,-1.7839727925583695,0.36378252248726994,0,center,1777272039.8140945,-2.202443763290241,0.4457034156791053,0,center,1777272040.330914,-2.154547477226667,0.48419345700543204,0,center,1777272040.8439462,-2.476438721373728,0.9415187382709007,0,center,1777272041.3813283,-3.097947739353824,1.2540683529891226,0,center,1777272041.9348626,-3.7746562950048475,1.5772390370473488,0,center,1777272042.4480898,-3.512702759340059,1.7540251847635204,0,center,1777272042.9595828,-4.114350824470182,1.9995365723736143,0,center,1777272043.486681,-4.308579280990467,1.8568819866550825,0,center,1777272044.0306656,-3.5418662291472125,1.5277649762791725,0,0
behavior_log3.json,2026-04-27 09:40:46,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272039.295273,-1.7839727925583695,0.36378252248726994,0,center,1777272039.8140945,-2.202443763290241,0.4457034156791053,0,center,1777272040.330914,-2.154547477226667,0.48419345700543204,0,center,1777272040.8439462,-2.476438721373728,0.9415187382709007,0,center,1777272041.3813283,-3.097947739353824,1.2540683529891226,0,center,1777272041.9348626,-3.7746562950048475,1.5772390370473488,0,center,1777272042.4480898,-3.512702759340059,1.7540251847635204,0,center,1777272042.9595828,-4.114350824470182,1.9995365723736143,0,center,1777272043.486681,-4.308579280990467,1.8568819866550825,0,center,1777272044.0306656,-3.5418662291472125,1.5277649762791725,0,center,1777272044.5585167,-2.5434515420966304,1.50304501978826,0,center,1777272045.0872896,-1.862490259784527,1.508998387352392,0,center,1777272045.5960424,-1.4298310909033152,1.0458271106080304,0,center,1777272046.1268728,-1.0899163954403193,0.6637473090977721,0,center,1777272046.6419723,-1.8598172155455752,0.7180753227861487,0,0
behavior_log3.json,2026-04-27 09:40:47,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272039.8140945,-2.202443763290241,0.4457034156791053,0,center,1777272040.330914,-2.154547477226667,0.48419345700543204,0,center,1777272040.8439462,-2.476438721373728,0.9415187382709007,0,center,1777272041.3813283,-3.097947739353824,1.2540683529891226,0,center,1777272041.9348626,-3.7746562950048475,1.5772390370473488,0,center,1777272042.4480898,-3.512702759340059,1.7540251847635204,0,center,1777272042.9595828,-4.114350824470182,1.9995365723736143,0,center,1777272043.486681,-4.308579280990467,1.8568819866550825,0,center,1777272044.0306656,-3.5418662291472125,1.5277649762791725,0,center,1777272044.5585167,-2.5434515420966304,1.50304501978826,0,center,1777272045.0872896,-1.862490259784527,1.508998387352392,0,center,1777272045.5960424,-1.4298310909033152,1.0458271106080304,0,center,1777272046.1268728,-1.0899163954403193,0.6637473090977721,0,center,1777272046.6419723,-1.8598172155455752,0.7180753227861487,0,center,1777272047.1686938,-2.763319159514155,0.5283333703551989,0,0
behavior_log3.json,2026-04-27 09:40:50,2,cheating,gaze,2,0,4.719845816055311,-173.39100854630988,center,1777272042.9595828,-4.114350824470182,1.9995365723736143,0,center,1777272043.486681,-4.308579280990467,1.8568819866550825,0,center,1777272044.0306656,-3.5418662291472125,1.5277649762791725,0,center,1777272044.5585167,-2.5434515420966304,1.50304501978826,0,center,1777272045.0872896,-1.862490259784527,1.508998387352392,0,center,1777272045.5960424,-1.4298310909033152,1.0458271106080304,0,center,1777272046.1268728,-1.0899163954403193,0.6637473090977721,0,center,1777272046.6419723,-1.8598172155455752,0.7180753227861487,0,center,1777272047.1686938,-2.763319159514155,0.5283333703551989,0,center,1777272047.679793,-3.2847205758842404,0.5164623555274943,0,center,1777272048.206264,-3.8389091537022417,1.0694731950512448,0,center,1777272048.7500162,-4.377703915893171,1.4671685570296518,0,center,1777272049.280122,-4.4176595808493495,1.75653302811628,0,center,1777272049.9368453,-4.740618501222502,1.8594276302031574,0,center,1777272050.453391,-4.839886043763213,1.6019003158136798,0,1
behavior_log3.json,2026-04-27 09:40:53,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272046.1268728,-1.0899163954403193,0.6637473090977721,0,center,1777272046.6419723,-1.8598172155455752,0.7180753227861487,0,center,1777272047.1686938,-2.763319159514155,0.5283333703551989,0,center,1777272047.679793,-3.2847205758842404,0.5164623555274943,0,center,1777272048.206264,-3.8389091537022417,1.0694731950512448,0,center,1777272048.7500162,-4.377703915893171,1.4671685570296518,0,center,1777272049.280122,-4.4176595808493495,1.75653302811628,0,center,1777272049.9368453,-4.740618501222502,1.8594276302031574,0,center,1777272050.453391,-4.839886043763213,1.6019003158136798,0,center,1777272050.9704502,-4.862058570405394,1.5174225694061931,0,center,1777272051.4865577,-4.688091517046139,1.3561201431886047,0,center,1777272052.0039752,-4.762838458932479,1.1196607433334407,0,center,1777272052.5210526,-4.67394006498447,1.0630355579876891,0,center,1777272053.0228128,-4.914902315924854,1.081783979564051,0,center,1777272053.5302958,-5.173252123659701,1.0833451163677807,0,1
behavior_log3.json,2026-04-27 09:40:54,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272046.6419723,-1.8598172155455752,0.7180753227861487,0,center,1777272047.1686938,-2.763319159514155,0.5283333703551989,0,center,1777272047.679793,-3.2847205758842404,0.5164623555274943,0,center,1777272048.206264,-3.8389091537022417,1.0694731950512448,0,center,1777272048.7500162,-4.377703915893171,1.4671685570296518,0,center,1777272049.280122,-4.4176595808493495,1.75653302811628,0,center,1777272049.9368453,-4.740618501222502,1.8594276302031574,0,center,1777272050.453391,-4.839886043763213,1.6019003158136798,0,center,1777272050.9704502,-4.862058570405394,1.5174225694061931,0,center,1777272051.4865577,-4.688091517046139,1.3561201431886047,0,center,1777272052.0039752,-4.762838458932479,1.1196607433334407,0,center,1777272052.5210526,-4.67394006498447,1.0630355579876891,0,center,1777272053.0228128,-4.914902315924854,1.081783979564051,0,center,1777272053.5302958,-5.173252123659701,1.0833451163677807,0,center,1777272054.0465596,-4.922393382124905,0.9224756530797151,0,1
behavior_log3.json,2026-04-27 09:40:56,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272049.280122,-4.4176595808493495,1.75653302811628,0,center,1777272049.9368453,-4.740618501222502,1.8594276302031574,0,center,1777272050.453391,-4.839886043763213,1.6019003158136798,0,center,1777272050.9704502,-4.862058570405394,1.5174225694061931,0,center,1777272051.4865577,-4.688091517046139,1.3561201431886047,0,center,1777272052.0039752,-4.762838458932479,1.1196607433334407,0,center,1777272052.5210526,-4.67394006498447,1.0630355579876891,0,center,1777272053.0228128,-4.914902315924854,1.081783979564051,0,center,1777272053.5302958,-5.173252123659701,1.0833451163677807,0,center,1777272054.0465596,-4.922393382124905,0.9224756530797151,0,center,1777272054.5630724,-5.142490725151016,1.018849566440366,0,center,1777272055.0774124,-5.250374689886649,0.9881700085174714,0,center,1777272055.57872,-5.338865185631749,1.0149059206840434,0,center,1777272056.0941172,-5.025537778748956,0.7403483233694885,0,center,1777272056.6285272,-5.5750819723094915,0.7712145175983665,0,1
behavior_log3.json,2026-04-27 09:40:57,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272050.453391,-4.839886043763213,1.6019003158136798,0,center,1777272050.9704502,-4.862058570405394,1.5174225694061931,0,center,1777272051.4865577,-4.688091517046139,1.3561201431886047,0,center,1777272052.0039752,-4.762838458932479,1.1196607433334407,0,center,1777272052.5210526,-4.67394006498447,1.0630355579876891,0,center,1777272053.0228128,-4.914902315924854,1.081783979564051,0,center,1777272053.5302958,-5.173252123659701,1.0833451163677807,0,center,1777272054.0465596,-4.922393382124905,0.9224756530797151,0,center,1777272054.5630724,-5.142490725151016,1.018849566440366,0,center,1777272055.0774124,-5.250374689886649,0.9881700085174714,0,center,1777272055.57872,-5.338865185631749,1.0149059206840434,0,center,1777272056.0941172,-5.025537778748956,0.7403483233694885,0,center,1777272056.6285272,-5.5750819723094915,0.7712145175983665,0,center,1777272057.1519332,-5.399602307259312,0.5190445489822935,0,center,1777272057.6684484,-5.587511741651659,0.3679936979103786,0,1
behavior_log3.json,2026-04-27 09:40:59,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272052.5210526,-4.67394006498447,1.0630355579876891,0,center,1777272053.0228128,-4.914902315924854,1.081783979564051,0,center,1777272053.5302958,-5.173252123659701,1.0833451163677807,0,center,1777272054.0465596,-4.922393382124905,0.9224756530797151,0,center,1777272054.5630724,-5.142490725151016,1.018849566440366,0,center,1777272055.0774124,-5.250374689886649,0.9881700085174714,0,center,1777272055.57872,-5.338865185631749,1.0149059206840434,0,center,1777272056.0941172,-5.025537778748956,0.7403483233694885,0,center,1777272056.6285272,-5.5750819723094915,0.7712145175983665,0,center,1777272057.1519332,-5.399602307259312,0.5190445489822935,0,center,1777272057.6684484,-5.587511741651659,0.3679936979103786,0,center,1777272058.1797633,-5.811182137115276,0.4199816651102708,0,center,1777272058.7030811,-6.183156000031049,0.6233884638471636,0,center,1777272059.2292418,-6.06456984513674,0.5562359550767155,0,center,1777272059.7584457,-6.555028944070527,0.7444498852403854,0,1
behavior_log3.json,2026-04-27 09:41:02,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272055.57872,-5.338865185631749,1.0149059206840434,0,center,1777272056.0941172,-5.025537778748956,0.7403483233694885,0,center,1777272056.6285272,-5.5750819723094915,0.7712145175983665,0,center,1777272057.1519332,-5.399602307259312,0.5190445489822935,0,center,1777272057.6684484,-5.587511741651659,0.3679936979103786,0,center,1777272058.1797633,-5.811182137115276,0.4199816651102708,0,center,1777272058.7030811,-6.183156000031049,0.6233884638471636,0,center,1777272059.2292418,-6.06456984513674,0.5562359550767155,0,center,1777272059.7584457,-6.555028944070527,0.7444498852403854,0,center,1777272060.2796042,-6.184181316983811,0.6880594413691483,0,center,1777272060.8287365,-6.248227830040856,0.6304980490743333,0,center,1777272061.3588955,-5.878730829411404,0.5569952648074263,0,center,1777272061.8862872,-6.130431302469298,0.6653566447950539,0,center,1777272062.4104862,-6.032844427618917,0.5954836105701986,0,center,1777272062.943843,-6.334454457872617,0.676386832925516,0,1
behavior_log3.json,2026-04-27 09:41:04,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272057.6684484,-5.587511741651659,0.3679936979103786,0,center,1777272058.1797633,-5.811182137115276,0.4199816651102708,0,center,1777272058.7030811,-6.183156000031049,0.6233884638471636,0,center,1777272059.2292418,-6.06456984513674,0.5562359550767155,0,center,1777272059.7584457,-6.555028944070527,0.7444498852403854,0,center,1777272060.2796042,-6.184181316983811,0.6880594413691483,0,center,1777272060.8287365,-6.248227830040856,0.6304980490743333,0,center,1777272061.3588955,-5.878730829411404,0.5569952648074263,0,center,1777272061.8862872,-6.130431302469298,0.6653566447950539,0,center,1777272062.4104862,-6.032844427618917,0.5954836105701986,0,center,1777272062.943843,-6.334454457872617,0.676386832925516,0,center,1777272063.4717834,-5.969540443682082,0.5892294523454495,0,center,1777272063.9877741,-6.3557715738855585,0.5108157134422981,0,center,1777272064.4892614,-5.9240239522166185,0.19101312574136387,0,center,1777272064.9906602,-5.470466572993446,-0.04126686559939685,0,1
behavior_log3.json,2026-04-27 09:41:08,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272061.3588955,-5.878730829411404,0.5569952648074263,0,center,1777272061.8862872,-6.130431302469298,0.6653566447950539,0,center,1777272062.4104862,-6.032844427618917,0.5954836105701986,0,center,1777272062.943843,-6.334454457872617,0.676386832925516,0,center,1777272063.4717834,-5.969540443682082,0.5892294523454495,0,center,1777272063.9877741,-6.3557715738855585,0.5108157134422981,0,center,1777272064.4892614,-5.9240239522166185,0.19101312574136387,0,center,1777272064.9906602,-5.470466572993446,-0.04126686559939685,0,center,1777272065.522793,-4.792910657302903,-0.10659632602363445,0,center,1777272066.046272,-5.310726148552732,-0.0880853751780819,0,center,1777272066.5587866,-5.109424145709356,-0.30229078221719874,0,center,1777272067.0788214,-5.4616213098663655,0.023699696075425436,0,center,1777272067.61229,-5.881287613436765,0.23649458334313067,0,center,1777272068.1433225,-6.595069457285664,0.2897449700092807,0,center,1777272068.6792617,-6.311846529272975,0.21737630966461552,0,1
behavior_log3.json,2026-04-27 09:41:41,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272094.1767647,-7.133926212673105,0.5628435671812326,0,center,1777272094.7186134,-7.449332856929745,0.6586463179606881,0,center,1777272095.2727046,-7.639610898115224,0.6568157165480102,0,center,1777272095.795855,-7.834592772034438,0.5733102654012043,0,center,1777272096.344634,-8.02415410229376,0.43334194655872693,0,center,1777272096.874768,-8.008893524877184,0.43009089967623026,0,center,1777272097.394244,-8.048483386138287,0.2660918077198744,0,center,1777272097.9375439,-7.9782583824330535,0.28417442140391813,0,center,1777272098.4589634,-7.895408876139129,0.15327643938522328,0,center,1777272098.9914074,-7.973816141642569,0.199890157658956,0,center,1777272099.5527806,-8.192960329393305,0.11355267569587113,0,center,1777272100.0941405,-8.325065828679158,0.2438239690845876,0,center,1777272100.6529367,-8.443757417454488,0.020255223788069543,0,center,1777272101.3191946,-8.82716630799932,-0.422365805328468,0,center,1777272101.8531969,-8.586573635040942,-0.8965316478823411,0,1
behavior_log3.json,2026-04-27 09:41:45,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272097.9375439,-7.9782583824330535,0.28417442140391813,0,center,1777272098.4589634,-7.895408876139129,0.15327643938522328,0,center,1777272098.9914074,-7.973816141642569,0.199890157658956,0,center,1777272099.5527806,-8.192960329393305,0.11355267569587113,0,center,1777272100.0941405,-8.325065828679158,0.2438239690845876,0,center,1777272100.6529367,-8.443757417454488,0.020255223788069543,0,center,1777272101.3191946,-8.82716630799932,-0.422365805328468,0,center,1777272101.8531969,-8.586573635040942,-0.8965316478823411,0,center,1777272102.3702784,-8.426466225394178,-1.1727898206454768,0,center,1777272102.8779292,-8.341474150544762,-1.3891420685246771,0,center,1777272103.410446,-8.164886512465861,-1.3250048280382885,0,center,1777272103.9433692,-8.053885463781176,-0.8582459257303583,0,center,1777272104.4594889,-8.2829894316898,-0.543525229728516,0,center,1777272104.977696,-8.277425684431682,-0.5628081421645561,0,center,1777272105.515198,-8.154530560968901,-0.5216758974177651,0,1
behavior_log3.json,2026-04-27 09:41:49,2,cheating,gaze,2,0,4.719845816055311,-173.39100854630988,center,1777272101.8531969,-8.586573635040942,-0.8965316478823411,0,center,1777272102.3702784,-8.426466225394178,-1.1727898206454768,0,center,1777272102.8779292,-8.341474150544762,-1.3891420685246771,0,center,1777272103.410446,-8.164886512465861,-1.3250048280382885,0,center,1777272103.9433692,-8.053885463781176,-0.8582459257303583,0,center,1777272104.4594889,-8.2829894316898,-0.543525229728516,0,center,1777272104.977696,-8.277425684431682,-0.5628081421645561,0,center,1777272105.515198,-8.154530560968901,-0.5216758974177651,0,center,1777272106.0477302,-8.360370028122867,-0.7150505409270806,0,center,1777272106.565211,-8.32128844924903,-0.7127301678590641,0,center,1777272107.0680194,-8.333127796831958,-0.818341854767823,0,center,1777272107.5831425,-8.378114085871053,-0.9491960335627994,0,center,1777272108.0934255,-8.60305072858397,-1.2500445292335485,0,center,1777272108.6238284,-8.701098504116196,-1.440660287517801,0,center,1777272109.1435041,-8.958799641551034,-1.9797778694519934,0,1
behavior_log3.json,2026-04-27 09:41:52,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272104.977696,-8.277425684431682,-0.5628081421645561,0,center,1777272105.515198,-8.154530560968901,-0.5216758974177651,0,center,1777272106.0477302,-8.360370028122867,-0.7150505409270806,0,center,1777272106.565211,-8.32128844924903,-0.7127301678590641,0,center,1777272107.0680194,-8.333127796831958,-0.818341854767823,0,center,1777272107.5831425,-8.378114085871053,-0.9491960335627994,0,center,1777272108.0934255,-8.60305072858397,-1.2500445292335485,0,center,1777272108.6238284,-8.701098504116196,-1.440660287517801,0,center,1777272109.1435041,-8.958799641551034,-1.9797778694519934,0,center,1777272109.6526053,-9.170557067750813,-2.2371069467520215,0,center,1777272110.1578925,-9.576752988266186,-2.046018994057846,0,center,1777272110.6758595,-9.299727272949562,-1.7634535298988396,0,center,1777272111.209957,-9.304118381451772,-1.621496542666648,0,center,1777272111.7596426,-8.973381195095648,-1.2318588431722333,0,center,1777272112.294194,-8.620634440999611,-0.6909345243393261,0,0
behavior_log3.json,2026-04-27 09:41:55,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272108.0934255,-8.60305072858397,-1.2500445292335485,0,center,1777272108.6238284,-8.701098504116196,-1.440660287517801,0,center,1777272109.1435041,-8.958799641551034,-1.9797778694519934,0,center,1777272109.6526053,-9.170557067750813,-2.2371069467520215,0,center,1777272110.1578925,-9.576752988266186,-2.046018994057846,0,center,1777272110.6758595,-9.299727272949562,-1.7634535298988396,0,center,1777272111.209957,-9.304118381451772,-1.621496542666648,0,center,1777272111.7596426,-8.973381195095648,-1.2318588431722333,0,center,1777272112.294194,-8.620634440999611,-0.6909345243393261,0,center,1777272112.8308764,-8.220715719965913,-0.5303046706807777,0,center,1777272113.3572676,-8.377289819724261,-0.26047044829903143,0,center,1777272113.8868666,-8.159670189376437,0.0033649716521608752,0,center,1777272114.4116101,-8.193737557619263,0.11373198766983705,0,center,1777272114.958127,-8.28280516756223,0.06275732679949897,0,center,1777272115.4868617,-8.281380067504031,0.10440859741910913,0,0
behavior_log3.json,2026-04-27 09:41:56,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272109.1435041,-8.958799641551034,-1.9797778694519934,0,center,1777272109.6526053,-9.170557067750813,-2.2371069467520215,0,center,1777272110.1578925,-9.576752988266186,-2.046018994057846,0,center,1777272110.6758595,-9.299727272949562,-1.7634535298988396,0,center,1777272111.209957,-9.304118381451772,-1.621496542666648,0,center,1777272111.7596426,-8.973381195095648,-1.2318588431722333,0,center,1777272112.294194,-8.620634440999611,-0.6909345243393261,0,center,1777272112.8308764,-8.220715719965913,-0.5303046706807777,0,center,1777272113.3572676,-8.377289819724261,-0.26047044829903143,0,center,1777272113.8868666,-8.159670189376437,0.0033649716521608752,0,center,1777272114.4116101,-8.193737557619263,0.11373198766983705,0,center,1777272114.958127,-8.28280516756223,0.06275732679949897,0,center,1777272115.4868617,-8.281380067504031,0.10440859741910913,0,center,1777272115.987628,-8.310838284529229,0.12211364237768407,0,center,1777272116.5536406,-7.9917219827517965,-0.03610032515089756,0,1
behavior_log3.json,2026-04-27 09:41:58,1,cheating,gaze,1,0,4.719845816055311,-173.39100854630988,center,1777272111.209957,-9.304118381451772,-1.621496542666648,0,center,1777272111.7596426,-8.973381195095648,-1.2318588431722333,0,center,1777272112.294194,-8.620634440999611,-0.6909345243393261,0,center,1777272112.8308764,-8.220715719965913,-0.5303046706807777,0,center,1777272113.3572676,-8.377289819724261,-0.26047044829903143,0,center,1777272113.8868666,-8.159670189376437,0.0033649716521608752,0,center,1777272114.4116101,-8.193737557619263,0.11373198766983705,0,center,1777272114.958127,-8.28280516756223,0.06275732679949897,0,center,1777272115.4868617,-8.281380067504031,0.10440859741910913,0,center,1777272115.987628,-8.310838284529229,0.12211364237768407,0,center,1777272116.5536406,-7.9917219827517965,-0.03610032515089756,0,center,1777272117.0799193,-8.022081098151581,0.044999386782535566,0,center,1777272117.5979462,-7.8041341962207635,-0.11550252352375878,0,center,1777272118.1364272,-7.666107495062468,-0.3226509998737015,0,center,1777272118.638125,-7.247205149219367,-0.6261238858225511,0,1
