source_file,event_timestamp,calib_horizontal_ratio,calib_vertical_ratio,gaze_0_direction,gaze_1_direction,gaze_2_direction,gaze_3_direction,gaze_4_direction,gaze_5_direction,gaze_6_direction,gaze_7_direction,gaze_8_direction,gaze_9_direction,gaze_10_direction,gaze_11_direction,gaze_12_direction,gaze_13_direction,gaze_14_direction,gaze_15_direction,gaze_16_direction,gaze_17_direction,gaze_18_direction,gaze_19_direction,gaze_20_direction,gaze_21_direction,gaze_22_direction,gaze_23_direction,gaze_24_direction,gaze_25_direction,gaze_26_direction,gaze_27_direction,gaze_28_direction,gaze_29_direction,gaze_30_direction,gaze_31_direction,gaze_32_direction,gaze_33_direction,gaze_34_direction,gaze_35_direction,gaze_36_direction,gaze_37_direction,gaze_38_direction,gaze_39_direction,gaze_40_direction,gaze_41_direction,gaze_42_direction,gaze_43_direction,gaze_44_direction,gaze_45_direction,gaze_46_direction,gaze_47_direction,gaze_48_direction,label
behavior_log4.json,2026-05-18 09:39:28,,,right up,right up,right up,right up,right up,right up,right up,right up,right up,right up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:40:29,,,blink,blink,blink,blink,blink,left,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:40:40,,,left,center,center,center,center,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:40:43,,,left,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:40:46,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:40:47,,,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:40:51,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:40:52,,,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:00,,,down,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:01,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:04,,,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:06,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:09,,,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:13,,,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:16,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:18,,,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:21,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:22,,,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:26,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:30,,,down,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:31,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:35,,,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:41:39,,,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:41,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:44,,,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:46,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:48,,,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:41:52,,,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:41:56,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:00,,,down,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:01,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:04,,,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:09,,,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:11,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:13,,,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:15,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:17,,,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:25,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:42:29,,,down,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:30,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:33,,,down,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:35,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:38,,,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:40,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:42,,,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:45,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:42:46,,,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:44:15,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:44:28,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:44:29,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:44:31,,,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:44:32,,,down,down,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:44:34,,,down,down,down,down,down,blink,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:44:44,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:44:57,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:45:18,,,center,center,center,center,center,center,center,center,center,center,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:45:19,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:45:20,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:45:43,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:46:02,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:46:19,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:46:28,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:46:44,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:46:48,,,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:46:52,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:46:55,,,center,center,center,down,down,down,down,down,down,down,center,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:47:50,,,blink,center,center,center,center,blink,center,up,up,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:47:51,,,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:48:18,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:48:20,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:48:36,,,up,up,up,up,center,center,center,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:48:40,,,down,down,down,center,center,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:48:43,,,down,down,down,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:48:47,,,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:48:50,,,up,up,up,up,center,center,center,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:48:53,,,up,up,up,up,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:48:55,,,down,down,down,down,down,down,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:06,,,center,center,center,center,center,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:08,,,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:11,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:13,,,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:23,,,center,center,center,center,center,center,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:33,,,center,center,center,center,center,center,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:38,,,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:40,,,up,up,up,up,up,up,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:44,,,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:54,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:49:58,,,up,up,center,center,center,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:50:00,,,up,up,center,center,center,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:50:03,,,down,down,down,down,center,center,center,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:50:16,,,up,center,center,center,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:50:17,,,up,center,center,center,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:50:21,,,down,down,down,down,down,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:50:29,,,center,center,center,center,center,center,center,center,center,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:50:30,,,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:51:51,,,blink,right,blink,blink,right,right,right,right up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:04,,,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,right up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:08,,,blink,blink,blink,blink,blink,blink,right up,blink,up,up,up,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:20,,,blink,down,down,down,down,center,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:21,,,blink,down,down,down,down,center,right,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:25,,,right,right,right,right,blink,blink,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:34,,,right,center,center,blink,blink,blink,blink,center,center,right,right,right,right,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:38,,,right,blink,blink,right,right,blink,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:39,,,right,blink,blink,right,right,blink,right,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:43,,,right,right,right,right up,right up,right up,blink,right up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:44,,,right,right,right,right up,right up,right up,blink,right up,right up,right up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:47,,,right,right,right,right up,right up,right up,blink,right up,right up,right up,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:48,,,right up,right up,right up,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:52,,,right up,right up,right up,blink,blink,blink,blink,blink,right up,right up,right,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:53,,,right up,right up,right up,blink,blink,blink,blink,blink,right up,right up,right,right,right,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:54,,,blink,right up,right up,right,right,right,right,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:57,,,blink,right up,right up,right,right,right,right,blink,right up,blink,right up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:52:59,,,blink,right up,blink,right up,blink,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:03,,,blink,right up,blink,right up,blink,blink,up,up,up,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:04,,,up,up,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:05,,,up,up,blink,up,up,up,up,up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:09,,,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:10,,,up,blink,up,up,up,up,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:14,,,up,blink,up,blink,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:17,,,up,blink,up,blink,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:18,,,up,blink,up,blink,up,blink,up,up,up,up,up,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:19,,,up,up,up,up,up,up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:23,,,up,up,up,up,up,up,blink,up,blink,up,up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:25,,,up,blink,up,up,blink,up,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:27,,,up,blink,up,up,blink,up,blink,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:29,,,up,blink,up,up,blink,up,blink,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:30,,,blink,up,up,up,up,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:32,,,blink,up,up,up,up,up,up,blink,up,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:35,,,blink,up,blink,up,up,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:53:37,,,blink,up,blink,up,up,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:55:23,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:55:33,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:55:40,,,blink,blink,blink,down,blink,blink,blink,blink,blink,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:55:53,,,left,left,left,left,left,left,left up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:56:03,,,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:56:11,,,up,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:12,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:16,,,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:18,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:20,,,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:23,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:25,,,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:26,,,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:28,,,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:34,,,up,up,up,up,up,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:36,,,up,up,up,up,up,blink,blink,blink,blink,blink,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:39,,,blink,blink,blink,up,up,up,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:42,,,blink,blink,blink,up,up,up,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:52,,,blink,blink,blink,blink,blink,blink,blink,blink,blink,up,up,blink,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:56:56,,,blink,blink,blink,up,up,blink,blink,up,up,blink,blink,blink,blink,blink,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:58:01,,,center,center,center,center,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log4.json,2026-05-18 09:58:23,,,up,up,blink,up,blink,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:58:24,,,up,up,blink,up,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log4.json,2026-05-18 09:58:29,,,up,up,up,up,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
