source_file,event_timestamp,calib_horizontal_ratio,calib_vertical_ratio,calib_head_neutral_yaw,calib_head_neutral_pitch,t_gaze_outside_frames,f_gaze_exits,NR_gaze_reversals,NH_head_suspicious,label
behavior_log3.json,2026-04-27 10:38:54,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,12,1,0,15,0
behavior_log3.json,2026-04-27 10:38:55,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,0
behavior_log3.json,2026-04-27 10:38:59,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,3,2,3,15,1
behavior_log3.json,2026-04-27 10:39:00,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,5,3,4,15,1
behavior_log3.json,2026-04-27 10:39:02,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,9,3,4,15,1
behavior_log3.json,2026-04-27 10:39:03,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,7,1,1,15,1
behavior_log3.json,2026-04-27 10:39:03,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,1,15,1
behavior_log3.json,2026-04-27 10:39:06,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,12,1,1,15,1
behavior_log3.json,2026-04-27 10:39:07,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,1
behavior_log3.json,2026-04-27 10:39:09,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,12,1,0,15,1
behavior_log3.json,2026-04-27 10:39:10,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,13,1,1,15,0
behavior_log3.json,2026-04-27 10:39:13,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,9,4,6,15,1
behavior_log3.json,2026-04-27 10:39:14,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,5,3,5,15,1
behavior_log3.json,2026-04-27 10:39:16,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,3,5,15,1
behavior_log3.json,2026-04-27 10:39:16,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,9,3,5,15,1
behavior_log3.json,2026-04-27 10:39:18,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,1
behavior_log3.json,2026-04-27 10:39:19,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,10,1,0,15,1
behavior_log3.json,2026-04-27 10:39:20,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,11,1,0,15,1
behavior_log3.json,2026-04-27 10:39:22,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,1
behavior_log3.json,2026-04-27 10:39:22,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,9,1,0,15,1
behavior_log3.json,2026-04-27 10:39:23,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,10,1,0,15,1
behavior_log3.json,2026-04-27 10:39:25,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,0
behavior_log3.json,2026-04-27 10:39:26,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,9,1,0,15,0
behavior_log3.json,2026-04-27 10:39:29,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,14,1,0,15,1
behavior_log3.json,2026-04-27 10:39:32,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,13,1,0,15,1
behavior_log3.json,2026-04-27 10:39:32,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,14,1,0,15,1
behavior_log3.json,2026-04-27 10:39:33,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,1
behavior_log3.json,2026-04-27 10:39:35,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,12,1,0,15,1
behavior_log3.json,2026-04-27 10:39:36,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,13,1,0,15,1
behavior_log3.json,2026-04-27 10:39:37,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,1
behavior_log3.json,2026-04-27 10:39:38,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,11,1,0,15,1
behavior_log3.json,2026-04-27 10:39:39,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,12,1,0,15,1
behavior_log3.json,2026-04-27 10:39:42,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,10,1,0,15,1
behavior_log3.json,2026-04-27 10:39:42,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,11,1,0,15,1
behavior_log3.json,2026-04-27 10:39:44,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,1
behavior_log3.json,2026-04-27 10:39:45,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,9,1,0,15,1
behavior_log3.json,2026-04-27 10:39:45,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,10,1,0,15,1
behavior_log3.json,2026-04-27 10:39:48,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,1
behavior_log3.json,2026-04-27 10:39:49,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,9,1,0,15,1
behavior_log3.json,2026-04-27 10:39:52,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,14,1,0,15,1
behavior_log3.json,2026-04-27 10:39:52,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,1
behavior_log3.json,2026-04-27 10:39:55,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,13,1,0,15,1
behavior_log3.json,2026-04-27 10:39:55,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,14,1,0,15,1
behavior_log3.json,2026-04-27 10:39:56,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,1
behavior_log3.json,2026-04-27 10:39:58,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,12,1,0,15,1
behavior_log3.json,2026-04-27 10:39:59,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,13,1,0,15,1
behavior_log3.json,2026-04-27 10:40:00,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,1,0,15,0
behavior_log3.json,2026-04-27 10:40:01,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,11,1,0,15,0
behavior_log3.json,2026-04-27 10:40:02,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,12,1,0,15,0
behavior_log3.json,2026-04-27 10:40:05,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,8,2,2,15,0
behavior_log3.json,2026-04-27 10:40:07,0.7414158495200229,1.2806802721088435,9.576346299142592,160.52163051899808,1,1,2,12,0
behavior_log3.json,2026-04-27 10:41:00,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,1,0,6,0
behavior_log3.json,2026-04-27 10:41:06,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,2,3,15,0
behavior_log3.json,2026-04-27 10:41:08,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,5,15,0
behavior_log3.json,2026-04-27 10:41:09,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,6,15,0
behavior_log3.json,2026-04-27 10:41:21,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,2,9,0
behavior_log3.json,2026-04-27 10:41:29,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,4,13,0
behavior_log3.json,2026-04-27 10:41:44,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,12,2,2,15,1
behavior_log3.json,2026-04-27 10:41:45,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,0,15,1
behavior_log3.json,2026-04-27 10:41:45,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,9,1,0,15,1
behavior_log3.json,2026-04-27 10:41:47,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,12,1,0,15,1
behavior_log3.json,2026-04-27 10:41:48,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,0,15,1
behavior_log3.json,2026-04-27 10:41:50,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,11,1,1,15,1
behavior_log3.json,2026-04-27 10:41:51,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,14,1,1,15,1
behavior_log3.json,2026-04-27 10:41:52,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,1,15,1
behavior_log3.json,2026-04-27 10:41:56,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,0,1,15,0
behavior_log3.json,2026-04-27 10:41:58,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,0,1,15,0
behavior_log3.json,2026-04-27 10:42:01,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,5,0,2,15,1
behavior_log3.json,2026-04-27 10:42:03,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,0,1,15,1
behavior_log3.json,2026-04-27 10:42:04,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,1,15,1
behavior_log3.json,2026-04-27 10:42:07,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,10,1,2,15,1
behavior_log3.json,2026-04-27 10:42:08,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,3,1,1,15,1
behavior_log3.json,2026-04-27 10:42:17,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,14,1,0,15,0
behavior_log3.json,2026-04-27 10:42:18,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,0,15,1
behavior_log3.json,2026-04-27 10:42:20,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,11,1,0,15,1
behavior_log3.json,2026-04-27 10:42:21,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,13,1,0,15,1
behavior_log3.json,2026-04-27 10:42:22,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,0,15,1
behavior_log3.json,2026-04-27 10:42:23,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,10,1,0,15,1
behavior_log3.json,2026-04-27 10:42:24,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,11,2,2,15,1
behavior_log3.json,2026-04-27 10:42:25,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,5,2,3,15,1
behavior_log3.json,2026-04-27 10:42:27,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,7,4,6,15,1
behavior_log3.json,2026-04-27 10:42:29,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,2,3,15,0
behavior_log3.json,2026-04-27 10:42:29,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,7,2,3,15,0
behavior_log3.json,2026-04-27 10:42:40,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,1,1,15,1
behavior_log3.json,2026-04-27 10:42:41,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,0,15,1
behavior_log3.json,2026-04-27 10:42:43,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,10,1,1,15,1
behavior_log3.json,2026-04-27 10:42:44,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,3,1,1,15,1
behavior_log3.json,2026-04-27 10:42:46,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,3,1,1,15,1
behavior_log3.json,2026-04-27 10:42:49,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,1,15,0
behavior_log3.json,2026-04-27 10:42:52,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,5,1,1,15,0
behavior_log3.json,2026-04-27 10:42:53,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,1,1,15,0
behavior_log3.json,2026-04-27 10:42:56,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,12,1,0,15,0
behavior_log3.json,2026-04-27 10:42:57,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,7,2,2,15,0
behavior_log3.json,2026-04-27 10:42:58,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,9,2,2,15,0
behavior_log3.json,2026-04-27 10:43:02,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,9,1,0,15,1
behavior_log3.json,2026-04-27 10:43:03,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,12,1,0,15,1
behavior_log3.json,2026-04-27 10:43:05,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,7,1,2,15,1
behavior_log3.json,2026-04-27 10:43:07,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,11,1,2,15,1
behavior_log3.json,2026-04-27 10:43:08,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,13,1,2,15,1
behavior_log3.json,2026-04-27 10:43:08,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,1,15,1
behavior_log3.json,2026-04-27 10:43:10,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,11,1,1,15,1
behavior_log3.json,2026-04-27 10:43:11,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,11,1,2,15,1
behavior_log3.json,2026-04-27 10:43:12,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,4,1,1,15,0
behavior_log3.json,2026-04-27 10:43:18,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,2,2,2,15,1
behavior_log3.json,2026-04-27 10:43:21,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,2,15,1
behavior_log3.json,2026-04-27 10:43:24,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,2,15,1
behavior_log3.json,2026-04-27 10:43:27,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,5,1,1,15,1
behavior_log3.json,2026-04-27 10:43:27,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,1,1,15,1
behavior_log3.json,2026-04-27 10:43:30,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,7,1,2,15,0
behavior_log3.json,2026-04-27 10:43:37,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,2,15,1
behavior_log3.json,2026-04-27 10:43:40,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,2,15,1
behavior_log3.json,2026-04-27 10:43:43,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:43:46,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,0
behavior_log3.json,2026-04-27 10:43:49,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,4,1,1,15,0
behavior_log3.json,2026-04-27 10:43:50,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,1,1,15,0
behavior_log3.json,2026-04-27 10:43:52,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,0,15,0
behavior_log3.json,2026-04-27 10:43:53,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,10,1,0,15,0
behavior_log3.json,2026-04-27 10:43:55,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,0,15,0
behavior_log3.json,2026-04-27 10:43:56,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,9,1,0,15,0
behavior_log3.json,2026-04-27 10:43:57,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,11,1,0,15,0
behavior_log3.json,2026-04-27 10:43:59,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,8,1,0,15,0
behavior_log3.json,2026-04-27 10:44:03,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,10,1,1,15,1
behavior_log3.json,2026-04-27 10:44:03,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,3,1,1,15,1
behavior_log3.json,2026-04-27 10:44:06,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,3,1,1,15,1
behavior_log3.json,2026-04-27 10:44:09,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:44:15,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,2,15,0
behavior_log3.json,2026-04-27 10:44:18,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,2,4,15,0
behavior_log3.json,2026-04-27 10:44:22,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,6,2,3,15,1
behavior_log3.json,2026-04-27 10:44:25,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,2,1,1,15,1
behavior_log3.json,2026-04-27 10:44:28,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:44:31,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:44:38,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,2,15,1
behavior_log3.json,2026-04-27 10:44:41,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,2,15,1
behavior_log3.json,2026-04-27 10:44:44,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,2,2,3,15,1
behavior_log3.json,2026-04-27 10:44:47,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,4,2,4,15,1
behavior_log3.json,2026-04-27 10:44:50,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,4,2,4,15,1
behavior_log3.json,2026-04-27 10:44:53,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,1,1,1,15,1
behavior_log3.json,2026-04-27 10:44:57,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,0
behavior_log3.json,2026-04-27 10:45:00,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:45:03,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:45:07,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:45:10,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,0
behavior_log3.json,2026-04-27 10:45:13,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:45:16,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:45:19,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,1
behavior_log3.json,2026-04-27 10:45:22,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,0
behavior_log3.json,2026-04-27 10:45:25,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,0
behavior_log3.json,2026-04-27 10:45:32,0.7075221130171624,1.0801567656765676,16.970380381733133,-170.84282260770806,0,0,0,15,0
behavior_log3.json,2026-04-27 10:46:36,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,6,1,0,5,0
behavior_log3.json,2026-04-27 10:46:44,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,7,2,2,0,0
behavior_log3.json,2026-04-27 10:46:47,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,13,2,2,0,0
behavior_log3.json,2026-04-27 10:46:47,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,0,0
behavior_log3.json,2026-04-27 10:47:06,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,6,0
behavior_log3.json,2026-04-27 10:47:10,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,1,1,1,6,0
behavior_log3.json,2026-04-27 10:47:16,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,7,2,2,5,0
behavior_log3.json,2026-04-27 10:47:20,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,3,0
behavior_log3.json,2026-04-27 10:47:22,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,12,1,0,0,0
behavior_log3.json,2026-04-27 10:47:24,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,5,1,1,0,1
behavior_log3.json,2026-04-27 10:47:28,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,3,1,1,6,1
behavior_log3.json,2026-04-27 10:47:32,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,0,0,0,12,1
behavior_log3.json,2026-04-27 10:47:35,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,0,0,0,15,0
behavior_log3.json,2026-04-27 10:47:41,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,5,1,2,15,1
behavior_log3.json,2026-04-27 10:47:49,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,0,0,0,8,1
behavior_log3.json,2026-04-27 10:47:52,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,2,1,2,12,0
behavior_log3.json,2026-04-27 10:48:03,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,6,1,1,15,0
behavior_log3.json,2026-04-27 10:48:05,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,9,1,0,15,0
behavior_log3.json,2026-04-27 10:48:06,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,12,1,0,15,0
behavior_log3.json,2026-04-27 10:48:08,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,15,0
behavior_log3.json,2026-04-27 10:48:12,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,2,1,1,13,1
behavior_log3.json,2026-04-27 10:48:18,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,6,1,1,4,1
behavior_log3.json,2026-04-27 10:48:19,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,5,1
behavior_log3.json,2026-04-27 10:48:20,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,9,1,0,6,0
behavior_log3.json,2026-04-27 10:48:21,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,12,1,0,9,0
behavior_log3.json,2026-04-27 10:48:23,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,12,0
behavior_log3.json,2026-04-27 10:48:25,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,11,1,0,15,1
behavior_log3.json,2026-04-27 10:48:27,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,13,1
behavior_log3.json,2026-04-27 10:48:28,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,10,1,0,11,1
behavior_log3.json,2026-04-27 10:48:31,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,10,1
behavior_log3.json,2026-04-27 10:48:31,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,9,1,0,10,1
behavior_log3.json,2026-04-27 10:48:32,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,10,1,0,10,1
behavior_log3.json,2026-04-27 10:48:35,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,7,1,1,12,1
behavior_log3.json,2026-04-27 10:48:38,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,2,2,3,15,1
behavior_log3.json,2026-04-27 10:48:41,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,7,3,5,15,1
behavior_log3.json,2026-04-27 10:48:42,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,7,2,2,15,1
behavior_log3.json,2026-04-27 10:48:44,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,12,2,2,15,1
behavior_log3.json,2026-04-27 10:48:45,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,13,2,2,15,1
behavior_log3.json,2026-04-27 10:48:48,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,7,1,1,15,1
behavior_log3.json,2026-04-27 10:48:51,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,4,1,1,15,1
behavior_log3.json,2026-04-27 10:48:55,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,4,1,1,14,1
behavior_log3.json,2026-04-27 10:48:56,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,6,1,1,14,0
behavior_log3.json,2026-04-27 10:48:59,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,12,1,0,14,0
behavior_log3.json,2026-04-27 10:49:01,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,14,1
behavior_log3.json,2026-04-27 10:49:05,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,3,2,2,15,1
behavior_log3.json,2026-04-27 10:49:07,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,7,2,2,15,1
behavior_log3.json,2026-04-27 10:49:08,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,9,2,2,15,1
behavior_log3.json,2026-04-27 10:49:08,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,15,1
behavior_log3.json,2026-04-27 10:49:10,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,11,1,0,14,1
behavior_log3.json,2026-04-27 10:49:12,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,14,0
behavior_log3.json,2026-04-27 10:49:13,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,10,1,0,13,1
behavior_log3.json,2026-04-27 10:49:16,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,7,2,2,8,1
behavior_log3.json,2026-04-27 10:49:17,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,9,2,2,7,1
behavior_log3.json,2026-04-27 10:49:20,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,2,1
behavior_log3.json,2026-04-27 10:49:20,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,9,1,0,1,1
behavior_log3.json,2026-04-27 10:49:23,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,5,1
behavior_log3.json,2026-04-27 10:49:24,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,9,1,0,6,0
behavior_log3.json,2026-04-27 10:49:27,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,3,1,1,8,1
behavior_log3.json,2026-04-27 10:49:32,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,2,1,1,9,1
behavior_log3.json,2026-04-27 10:49:37,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,14,0
behavior_log3.json,2026-04-27 10:49:41,0.672760199471648,1.1850265834489135,15.881886040763217,-173.52699128939594,8,1,0,14,0
