source_file,event_timestamp,calib_horizontal_ratio,calib_vertical_ratio,calib_head_neutral_yaw,calib_head_neutral_pitch,window_start,window_end,window_size,gaze_horizontal_deviation_mean,gaze_horizontal_deviation_std,gaze_horizontal_deviation_min,gaze_horizontal_deviation_max,gaze_vertical_deviation_mean,gaze_vertical_deviation_std,gaze_vertical_deviation_min,gaze_vertical_deviation_max,gaze_total_deviation_mean,gaze_total_deviation_std,gaze_total_deviation_min,gaze_total_deviation_max,gaze_horizontal_ratio_mean,gaze_horizontal_ratio_std,gaze_horizontal_ratio_min,gaze_horizontal_ratio_max,gaze_vertical_ratio_mean,gaze_vertical_ratio_std,gaze_vertical_ratio_min,gaze_vertical_ratio_max,gaze_angle_from_real_center_mean,gaze_angle_from_real_center_std,gaze_angle_from_real_center_min,gaze_angle_from_real_center_max,gaze_angle_from_calibrated_center_mean,gaze_angle_from_calibrated_center_std,gaze_angle_from_calibrated_center_min,gaze_angle_from_calibrated_center_max,head_yaw_deviation_mean,head_yaw_deviation_std,head_yaw_deviation_min,head_yaw_deviation_max,head_pitch_deviation_mean,head_pitch_deviation_std,head_pitch_deviation_min,head_pitch_deviation_max,head_is_suspicious_mean,head_is_suspicious_std,head_is_suspicious_min,head_is_suspicious_max,label
behavior_log3.json,2026-04-27 11:04:45,0.6705434143292403,0.9321783964110697,5.369132793778294,-170.60869549599585,2026-04-27 11:04:45,2026-04-27 11:05:08,10,-0.039353,0.029316,-0.11395021550688655,0.011858258762004192,-0.237214,0.029115,-0.31399657822925153,-0.19040350463617794,0.24204,0.030713,0.19289601204264262,0.3139966950721231,0.63119,0.029316,0.5565931988223537,0.6824016730912444,0.694964,0.029115,0.6181818181818182,0.7417748917748918,56.172689,6.690159,34.7635276766967,72.82870042802632,-99.12456,6.549237,-114.58765609871652,-86.67273962488372,-14.123136,13.584022,-41.21145353039287,6.937175206247141,163.592012,103.038631,0.7595633069925043,349.898170032876,0.88,0.324962,0.0,1.0,1
behavior_log3.json,2026-04-27 11:05:10,0.6705434143292403,0.9321783964110697,5.369132793778294,-170.60869549599585,2026-04-27 11:05:10,2026-04-27 11:05:20,10,-0.014583,0.058246,-0.11395021550688655,0.06390061853064222,-0.250066,0.011621,-0.26218172641439974,-0.21897493320760653,0.257064,0.013833,0.21898739507428755,0.2764542579747211,0.65596,0.058246,0.5565931988223537,0.7344440328598825,0.682113,0.011621,0.66999666999667,0.7132034632034632,51.015273,12.209971,35.946075764329784,72.82870042802632,-93.291577,12.813948,-114.58765609871652,-76.23957208772094,-25.91393,4.747501,-32.65445788438568,-17.118411830565307,110.068144,82.606353,-8.806355720775997,280.86101516125143,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:05:23,0.6705434143292403,0.9321783964110697,5.369132793778294,-170.60869549599585,2026-04-27 11:05:23,2026-04-27 11:05:34,10,-0.027703,0.025464,-0.08384827115569171,0.026625658528593665,-0.285744,0.0364,-0.3388526045558661,-0.21838683083378985,0.288441,0.034531,0.21852128504182056,0.33896525266673416,0.642841,0.025464,0.5866951431735485,0.6971690728578339,0.646434,0.0364,0.5933257918552036,0.7137915655772799,45.250144,10.24245,27.499428597161955,67.3310630857826,-95.892148,5.745881,-110.47082679158355,-84.00422120813803,-33.209311,1.760083,-36.481520596209954,-25.06021276293374,4.475227,38.050551,-8.914744354540062,137.50333949847317,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:05:36,0.6705434143292403,0.9321783964110697,5.369132793778294,-170.60869549599585,2026-04-27 11:05:36,2026-04-27 11:07:01,10,0.000606,0.066138,-0.14033083189236484,0.09032834204169693,-0.175383,0.053766,-0.29642750514547256,-0.026587740490801703,0.189718,0.045072,0.07888899190203001,0.2970220569575558,0.672394,0.067294,0.5302125824368754,0.7640147401668139,0.718472,0.041318,0.6182900432900433,0.8088245088245088,52.153831,14.430887,26.345274835481902,84.12440718423899,-86.460624,24.751544,-135.3567275000568,-16.758700709193988,-18.042568,19.133221,-35.898231271244846,18.18942789879086,16.252822,40.122401,-8.914744354540062,135.14436694534785,0.713333,0.452204,0.0,1.0,1
behavior_log3.json,2026-04-27 11:07:10,0.673686398125117,0.8354122493153106,7.452857489400354,-175.51442516258248,2026-04-27 11:07:10,2026-04-27 11:07:49,10,0.105473,0.072202,-0.0739119428884768,0.19632493974336374,0.016269,0.049692,-0.10207059097365212,0.1900206511175898,0.127587,0.052849,0.014683698342622276,0.2035773258490217,0.779159,0.072202,0.5997744552366402,0.8700113378684807,0.851681,0.049692,0.7333416583416584,1.0254329004329004,52.124682,7.488943,38.414161415158446,72.2264914930624,-4.166249,50.491,-161.90091656340465,109.138674790176,-3.382912,3.948507,-9.185507869380503,11.421504648085158,-1.002918,1.628775,-3.0953690766145314,5.492113242024402,0.006667,0.081377,0.0,1.0,1
behavior_log3.json,2026-04-27 11:08:25,0.673686398125117,0.8354122493153106,7.452857489400354,-175.51442516258248,2026-04-27 11:08:25,2026-04-27 11:09:20,10,0.029858,0.060915,-0.04837081734735127,0.17417932474060605,-0.059847,0.114909,-0.22935164325470447,0.10407187766881654,0.120336,0.083109,0.009639203489152641,0.23022941120407228,0.703544,0.060915,0.6253155807777657,0.847865722865723,0.775565,0.114909,0.6060606060606061,0.9394841269841271,51.0021,11.527316,30.746569302423975,69.38619552988419,-23.118569,79.464981,-177.32578766674467,175.87507900178355,-16.604704,9.791349,-35.629834721185944,-3.01587144689017,-0.41613,1.744376,-3.167118328162047,3.8778490663800937,0.62,0.485386,0.0,1.0,1
behavior_log3.json,2026-04-27 11:09:21,0.673686398125117,0.8354122493153106,7.452857489400354,-175.51442516258248,2026-04-27 11:09:21,2026-04-27 11:09:34,10,0.012813,0.03257,-0.025367070394024527,0.0689106406904092,-0.203113,0.028069,-0.24071527961834083,-0.15258396648702766,0.206653,0.023714,0.16683547712384122,0.24071545486705695,0.6865,0.03257,0.6483193277310925,0.7425970388155262,0.632299,0.028069,0.5946969696969697,0.6828282828282829,35.217113,2.47098,28.559798888598458,39.13324414935276,-85.25111,10.492765,-96.5889722513216,-66.14579151100173,-23.902658,7.344212,-35.629834721185944,-10.623051631681658,-0.130735,0.43325,-0.7802203587946224,0.6478424789425787,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:09:37,0.673686398125117,0.8354122493153106,7.452857489400354,-175.51442516258248,2026-04-27 11:09:37,2026-04-27 11:09:56,10,0.050869,0.044828,-0.017833147734051424,0.11368188252047462,-0.161376,0.057404,-0.24071527961834083,-0.03425011779603615,0.180043,0.038979,0.10224489447893167,0.24071545486705695,0.724556,0.044828,0.6558532503910656,0.7873682806455916,0.674036,0.057404,0.5946969696969697,0.8011621315192744,37.094085,5.624981,28.559798888598458,47.57912663739745,-68.24697,22.127943,-94.9690652088347,-18.644091650267747,-17.972867,5.297219,-26.48808147196585,-8.32188454753494,-0.530714,0.583826,-1.2662802912938105,1.07885275468999,0.74,0.438634,0.0,1.0,1
behavior_log3.json,2026-04-27 11:10:00,0.673686398125117,0.8354122493153106,7.452857489400354,-175.51442516258248,2026-04-27 11:10:00,2026-04-27 11:10:12,10,0.057359,0.059201,-0.01567955902584095,0.172723787570783,-0.230643,0.012885,-0.2526200415231028,-0.19894038784344914,0.244397,0.020669,0.1994999803486943,0.2840243275600043,0.731046,0.059201,0.658006839099276,0.8464101856959,0.604769,0.012885,0.5827922077922078,0.6364718614718614,25.501281,6.587375,16.620700022869997,40.68371750566678,-76.973543,13.378125,-94.29243486688173,-51.67742022978602,-24.448583,3.067633,-30.777350874512987,-20.444700980429257,0.260439,0.300572,-0.10081440511808637,1.07885275468999,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:10:13,0.673686398125117,0.8354122493153106,7.452857489400354,-175.51442516258248,2026-04-27 11:10:13,2026-04-27 11:10:34,10,-0.016389,0.048258,-0.11842267101265036,0.07591344181085735,-0.13035,0.07754,-0.2494398883429496,0.017504675030185157,0.148457,0.059679,0.075131269140355,0.2553253604018996,0.657297,0.048258,0.5552637271124666,0.7495998399359743,0.705062,0.07754,0.5859723609723609,0.8529169243454957,50.48538,17.122736,20.644185757735382,80.22043537324096,-78.721549,76.544984,-172.882223823784,172.45905283699943,-21.170181,4.533875,-27.475905023843683,-10.465363359509132,-0.340434,0.663181,-1.4492868941568418,1.4590647394013274,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:10:35,0.673686398125117,0.8354122493153106,7.452857489400354,-175.51442516258248,2026-04-27 11:10:35,2026-04-27 11:11:46,10,0.030973,0.022795,-0.03375678991819786,0.05720049618495293,-0.202021,0.04402,-0.27700759326972924,-0.09984226374532501,0.205988,0.042404,0.10539448987196809,0.2804344735302353,0.729729,0.037118,0.6399296082069191,0.7661290322580645,0.802348,0.11253,0.6046536796536797,0.9722222222222223,50.446995,9.296898,28.253087832164027,60.595811346653285,-81.007336,8.284436,-108.68045730540233,-60.40435170640029,-2.906273,13.451404,-27.475905023843683,9.785298312123807,18.535248,75.068521,-23.67662267059717,328.3321814893493,0.929688,0.255673,0.0,1.0,1
behavior_log3.json,2026-04-27 11:11:49,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:11:49,2026-04-27 11:12:18,10,-0.022637,0.024427,-0.05462992513313436,0.05438006740164869,-0.105354,0.049331,-0.21420095546309137,0.026643715738722706,0.112327,0.044996,0.020921751705129752,0.22099602044360234,0.686291,0.024427,0.6542986109399772,0.7633086034747603,0.967577,0.049331,0.8587301587301587,1.0995748299319728,68.106038,3.707991,53.72126171856444,73.76487077787434,-91.823194,54.231513,-143.3801742072621,178.46492606608123,6.786638,4.716231,-0.3045603323784931,27.544090237339635,70.963672,116.626005,-24.271026500341378,330.3543396422308,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:12:19,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:12:19,2026-04-27 11:12:41,10,-0.038457,0.017503,-0.07199569332425815,-2.1205959777836902e-05,-0.066217,0.087609,-0.27756675632889216,0.12868453206525343,0.101933,0.058781,0.03430607402611876,0.2850573404707713,0.670471,0.017503,0.6369328427488534,0.7089073301133337,1.006714,0.087609,0.7953643578643579,1.2016156462585035,70.98563,3.537546,59.54471930168116,74.87055062228062,-78.269201,96.336381,-177.05806731822003,174.3585138110498,5.634023,3.929628,-0.2660793125344316,13.24641392972623,76.839107,121.91874,-26.52245839322009,330.3543396422308,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:12:42,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:12:42,2026-04-27 11:12:56,10,-0.051263,0.014813,-0.09591783015274169,-0.014821667611743305,-0.250841,0.047517,-0.3296951834573193,-0.13373043392114126,0.256777,0.045743,0.1514718683741821,0.3328659038837102,0.657665,0.014813,0.6130107059203699,0.6941068684613683,0.82209,0.047517,0.7432359307359307,0.9392006802721088,63.566514,3.82333,56.15743160502467,75.5702471918454,-101.956423,5.001861,-125.6498909764778,-94.77168024048493,12.729414,2.705005,2.731193371272136,16.22297448150781,27.174064,61.371281,-26.99874107516885,116.57513224420316,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:12:57,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:12:57,2026-04-27 11:13:19,10,-0.058074,0.033379,-0.10651707784368103,-0.001310883641217564,-0.040326,0.123155,-0.18599800761728635,0.2064056205006275,0.137991,0.047312,0.039781338377995384,0.20729107978000522,0.650854,0.033379,0.6024114582294305,0.707617652431894,1.032605,0.123155,0.8869331065759637,1.2793367346938775,74.076114,2.007034,68.39728995327704,76.71228931195942,-54.644027,107.236627,-172.93019272058316,140.70361104439905,4.851247,3.76967,0.7294779873027508,14.506888562310898,-9.197676,35.814695,-26.796596215055473,116.57513224420316,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:13:21,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:13:21,2026-04-27 11:13:55,10,-0.057703,0.028731,-0.09962379861711357,-0.007044321031001721,-0.042354,0.105593,-0.22340008966222558,0.15371287673645528,0.118924,0.054368,0.010739393418898508,0.23984426815774776,0.651226,0.028731,0.609304737455998,0.7018842150421098,1.030577,0.105593,0.8495310245310245,1.2266439909297053,73.971455,1.943041,68.8897030113128,77.03032817079784,-40.50963,119.444542,-174.8580375090583,165.38795025960573,4.293407,1.737151,2.1800287140811303,9.391231030421782,-24.675291,0.885193,-26.495639384524992,-23.458000910614345,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:13:58,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:13:58,2026-04-27 11:14:20,10,-0.053894,0.016372,-0.07052592892050435,-0.000612420811026082,-0.220407,0.070491,-0.2915819078440436,0.008106300772736441,0.227609,0.070108,0.010739393418898508,0.2986541067094009,0.655034,0.016372,0.6384026071526072,0.7083161152620855,0.852524,0.070491,0.7813492063492065,1.0810374149659865,65.913944,2.370847,60.81383804415157,71.89322607745919,-100.398195,34.452978,-160.74116513204845,165.38795025960573,12.696816,2.039713,8.538136035291174,15.744663512293151,9.197332,92.993102,-27.156978040986047,330.75323750354096,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:14:22,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:14:22,2026-04-27 11:14:34,10,-0.031452,0.018472,-0.06408360885491238,0.0019352228750127987,-0.202977,0.075072,-0.3324909987531346,-0.06729052462408913,0.205683,0.076551,0.06731238174115571,0.338123574199164,0.677477,0.018472,0.6448449272181992,0.7108637589481244,0.869954,0.075072,0.7404401154401155,1.005640589569161,63.918994,2.875131,56.96204065212891,68.75888731662224,-97.972667,3.789932,-103.88315488376465,-88.49867941081281,14.041747,0.518763,12.628710189258054,14.867448801060299,37.221252,107.62855,-26.923950661668755,331.2102188731872,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:14:37,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:14:37,2026-04-27 11:14:59,10,-0.030913,0.027958,-0.0658581117526873,0.027492400812221707,-0.226954,0.114625,-0.3385696423317782,0.08599745723532148,0.237981,0.098737,0.00416392141868746,0.3410046168969698,0.678015,0.027958,0.6430704243204243,0.7364209368853333,0.845977,0.114625,0.7343614718614718,1.1589285714285715,61.404786,6.393395,52.65146290718305,74.2304482009307,-83.019666,57.946094,-166.05880270342348,179.130471393085,14.57662,0.782831,12.628710189258054,15.943037732956814,62.64211,116.629893,-27.09613269474133,331.2630004234841,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:15:01,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:15:01,2026-04-27 11:15:14,10,-0.026152,0.018109,-0.05319284908742461,0.0028399551071442986,-0.286597,0.081131,-0.368890710152846,-0.027919776324769385,0.288376,0.081065,0.03196702683621045,0.37198591681079224,0.682777,0.018109,0.655735686985687,0.7117684911802559,0.786334,0.081131,0.704040404040404,1.0450113378684807,56.48321,4.942064,51.71727762794411,70.79562495294994,-95.897281,5.614013,-120.11310078895922,-89.43184554488757,16.428263,0.856546,13.977217760748626,17.853067122033757,36.137828,91.999471,-27.29544197347505,330.8976806863735,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:15:15,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:15:15,2026-04-27 11:15:30,10,-0.038275,0.015879,-0.0642803420828123,-0.004032976736762839,-0.249442,0.09344,-0.3656259193880552,-0.027919776324769385,0.252732,0.093786,0.03196702683621045,0.36862926631600695,0.670653,0.015879,0.6446481939902993,0.7048955593363487,0.823489,0.09344,0.7073051948051948,1.0450113378684807,61.055284,4.965325,51.999285278646376,70.79562495294994,-99.621903,5.262991,-120.11310078895922,-91.65683083979992,17.434139,0.777247,16.072553976482673,18.83848016547769,72.082755,114.791275,-27.00299114544714,330.8976806863735,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:15:32,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:15:32,2026-04-27 11:15:43,10,-0.029319,0.00935,-0.0496280017725772,-0.010720104892544047,-0.27317,0.101021,-0.3705501618122976,-0.05269301895515488,0.274922,0.100956,0.05377243620588022,0.37159094616928057,0.679609,0.00935,0.6593005343005344,0.6982084311805675,0.799761,0.101021,0.7023809523809524,1.0202380952380952,57.372629,6.841995,48.17061794784461,69.81764008336353,-97.034894,3.33005,-108.66665058590975,-93.12320811363861,17.406181,0.772036,16.32083518849893,18.83848016547769,22.425095,82.670282,-27.24293218991542,259.41489526982497,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:15:45,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:15:45,2026-04-27 11:16:07,10,-0.016023,0.017228,-0.04513580320143129,0.02119304895089491,-0.131915,0.099178,-0.3123250535871894,0.07179677696321263,0.144546,0.083053,0.024060223557960524,0.31304326286006506,0.692905,0.017228,0.6637927328716803,0.7301215850240065,0.941017,0.099178,0.7606060606060606,1.1447278911564627,65.426052,5.952377,48.55470134158458,73.46400134841892,-63.265577,85.455608,-150.45811625412694,158.3589870631074,17.456855,1.401192,12.991307452051853,19.03129193355555,112.36265,126.785857,-27.24293218991542,330.78728115759793,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:16:09,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:16:09,2026-04-27 11:16:20,10,0.000612,0.013419,-0.02306576797350135,0.0353157135669806,-0.275162,0.063972,-0.34850831477045063,-0.14367941351297797,0.275492,0.063962,0.14385526271088522,0.3486250047663176,0.70954,0.013419,0.6858627680996102,0.7442442496400922,0.797769,0.063972,0.7244227994227994,0.9292517006802721,54.138973,5.532365,47.6841718975786,65.29576290005679,-89.977842,2.924277,-97.60125867083465,-83.38785366069853,17.776551,0.679241,12.991307452051853,18.48469184402143,13.604953,51.292699,-27.375239716197882,117.32160383587023,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:16:24,0.7089285360731116,1.07293111419325,11.211001607121315,-151.90735225249384,2026-04-27 11:16:24,2026-04-27 11:18:35,10,-0.014379,0.033758,-0.06496412235063331,0.10206632369299207,-0.028028,0.134343,-0.2652780529687603,0.23528098290598298,0.126301,0.065023,0.030516108785335273,0.26545535181848495,0.69143,0.025137,0.6439644137224783,0.7708333333333333,1.020964,0.141648,0.7196428571428571,1.2444727891156462,68.225042,7.924455,41.03980862639295,77.10244940624057,-4.98235,105.322317,-155.99337879996463,164.8693559961225,11.774361,6.095734,-17.91196963104509,18.287361699684194,3.10543,65.242585,-27.35596739951646,273.01167064776655,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:18:38,0.6687670096403412,0.764719017094017,17.119243287640735,-107.0314563773964,2026-04-27 11:18:38,2026-04-27 11:19:09,10,0.083495,0.032577,-0.0022279233313307056,0.14673703288576023,0.010465,0.071453,-0.16165541403041395,0.23528098290598298,0.10991,0.034166,0.03629333899208083,0.2564657391337254,0.752262,0.032577,0.6665390863090105,0.8155040425261014,0.775184,0.071453,0.6030636030636031,1.0,46.657464,6.811103,26.26715401025368,61.55707137563666,-1.265534,41.942408,-93.51940369618245,66.54850629476086,-1.497466,3.49332,-8.13553202256246,3.961613597998845,115.211279,166.848442,-71.63488627003427,285.4671116368852,0.966667,0.179505,0.0,1.0,1
behavior_log3.json,2026-04-27 11:19:11,0.6687670096403412,0.764719017094017,17.119243287640735,-107.0314563773964,2026-04-27 11:19:11,2026-04-27 11:19:25,10,0.002006,0.083993,-0.15020663461056394,0.14673703288576023,0.071913,0.159812,-0.15831708569208558,0.35432860195360205,0.164388,0.103668,0.017032447401384283,0.38254641255973065,0.670773,0.083993,0.5185603750297773,0.8155040425261014,0.836632,0.159812,0.6064019314019314,1.119047619047619,57.989509,19.135709,26.522080021924456,88.2558472101909,25.330883,78.094224,-93.7062852474649,116.701122156993,-3.252974,1.972724,-6.253778268806654,0.3385425468349581,-69.760488,1.6109,-72.34542878783195,-67.23109622010365,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:19:35,0.6687670096403412,0.764719017094017,17.119243287640735,-107.0314563773964,2026-04-27 11:19:35,2026-04-27 11:20:06,10,0.032895,0.030132,-0.045115844628882074,0.10069053510776327,-0.033643,0.102024,-0.17517165968951676,0.18596125501482652,0.107297,0.044923,0.01801559042745269,0.18958873333047932,0.701662,0.030132,0.6236511650114591,0.7694575447481045,0.731076,0.102024,0.5895473574045003,0.9506802721088435,46.003638,13.922593,22.430006125754524,71.89573310364666,-16.265064,68.05079,-96.07684537769231,111.67819610474116,-3.360177,2.285656,-5.636001313929286,2.2598913204169406,-69.527266,1.214071,-72.32020298767189,-67.43776308663483,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:20:08,0.6687670096403412,0.764719017094017,17.119243287640735,-107.0314563773964,2026-04-27 11:20:08,2026-04-27 11:20:28,10,0.051584,0.032224,0.0012546097112118293,0.11782236951307967,0.020685,0.122831,-0.16712613378684793,0.24956669719169722,0.128336,0.052387,0.032138257891678776,0.2555301655102166,0.720351,0.032224,0.670021619351553,0.7865893791534209,0.785404,0.122831,0.5975928833071691,1.0142857142857142,49.237719,12.186022,26.013245230087733,67.8459683726471,0.712915,63.321349,-88.46890446065473,89.40513230000396,-0.58535,2.761614,-5.327521913002446,3.3157016875614005,-69.048175,1.117498,-71.28472361596273,-67.17341973875482,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:20:35,0.6687670096403412,0.764719017094017,17.119243287640735,-107.0314563773964,2026-04-27 11:20:35,2026-04-27 11:20:58,10,0.063558,0.043083,0.002703396704014649,0.15687241199442659,0.019903,0.073208,-0.1356219237112093,0.13905082417582415,0.091004,0.058049,0.019029914582877165,0.19967837313579262,0.732325,0.043083,0.6714704063443558,0.8256394216347678,0.784622,0.073208,0.6290970933828077,0.9037698412698412,50.141885,6.795303,29.164164114546583,59.222301327889205,6.415246,45.379033,-77.8799175505725,83.34785578995164,-1.013091,2.416451,-4.443813426931239,4.182793365612895,-68.179091,1.230914,-70.96313649308418,-65.49284630259969,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:21:01,0.6687670096403412,0.764719017094017,17.119243287640735,-107.0314563773964,2026-04-27 11:21:01,2026-04-27 11:21:24,10,0.088616,0.056883,-0.07045723118350389,0.15774847558600735,0.0787,0.089593,-0.031464573125287276,0.29138301579373027,0.139624,0.076251,0.007929555632462554,0.2924209182801565,0.757383,0.056883,0.5983097784568373,0.8265154852263485,0.843419,0.089593,0.7332544439687297,1.0561020328877473,52.472362,8.530695,40.82606537715435,77.19892323381886,24.385126,43.548356,-141.60171891172544,112.75802582554999,1.555073,3.41818,-5.271416366946745,5.3450815323199095,-66.939412,2.329704,-70.12206523742965,-62.857434102906026,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:21:26,0.6687670096403412,0.764719017094017,17.119243287640735,-107.0314563773964,2026-04-27 11:21:26,2026-04-27 11:23:03,10,0.015682,0.071707,-0.14834769291983285,0.1032599829748867,0.012581,0.082995,-0.16673961554318684,0.22831137309292648,0.101193,0.046841,0.028542639595163125,0.22897988403770242,0.683458,0.072837,0.5177276002478608,0.7720269926152279,0.851916,0.157881,0.5979794015508302,1.1958333333333333,58.106252,18.651668,22.08319404647611,87.66617517567933,17.393815,88.30007,-176.33147891174707,168.74461320545495,-6.21002,9.325722,-35.99773977125956,4.506914348438741,-39.564658,32.920739,-69.89971868303887,6.4094528330035985,0.908451,0.288389,0.0,1.0,1
behavior_log3.json,2026-04-27 11:23:04,0.6660752931676936,0.9675219602404068,11.959590668785548,-172.2205454262497,2026-04-27 11:23:04,2026-04-27 11:23:34,10,-0.094471,0.039188,-0.15315296881273177,-0.02579578845449282,-0.036053,0.026552,-0.07747867019711674,0.03691526919682264,0.104366,0.039661,0.04361340658581997,0.16667882308399634,0.571604,0.039188,0.5129223243549619,0.6402795047132008,0.931469,0.026552,0.8900432900432901,1.0044372294372295,80.809937,4.697222,72.82234861655249,88.15770968541817,-122.967836,95.1247,-178.1583590927631,177.1177360995216,-25.934356,11.908954,-45.49355881504388,1.9798259049908502,6.920804,4.648511,-0.7824345375472888,19.63038449157952,0.913333,0.281346,0.0,1.0,1
behavior_log3.json,2026-04-27 11:23:37,0.6660752931676936,0.9675219602404068,11.959590668785548,-172.2205454262497,2026-04-27 11:23:37,2026-04-27 11:24:10,10,-0.102564,0.015217,-0.12784084616308533,-0.08078989007430948,-0.063888,0.019047,-0.0906460583645049,-0.031771599490046154,0.121252,0.022211,0.08681267691054637,0.1567162717930556,0.563511,0.015217,0.5382344470046083,0.5852854030933842,0.903634,0.019047,0.8768759018759019,0.9357503607503607,81.136523,1.739107,78.77727639589109,84.2853421564203,-148.874035,5.138131,-158.77305465805168,-142.39410469485568,-40.026153,5.720602,-49.81698561173289,-20.377078688855377,12.617872,3.118443,7.260345502776147,21.59327764038133,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:24:13,0.6660752931676936,0.9675219602404068,11.959590668785548,-172.2205454262497,2026-04-27 11:24:13,2026-04-27 11:24:43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.313627,2.799685,-49.81698561173289,-37.72458185429923,14.562366,2.389735,11.02482984650129,21.59327764038133,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:24:50,0.6660752931676936,0.9675219602404068,11.959590668785548,-172.2205454262497,2026-04-27 11:24:50,2026-04-27 11:25:27,10,-0.105065,0.015689,-0.13286891968392867,-0.08648305443682869,-0.046745,0.019385,-0.08083364855209507,-0.021959189677636215,0.115633,0.02179,0.0927980228932435,0.1555256524056977,0.56101,0.015689,0.533206373483765,0.579592238730865,0.920777,0.019385,0.8866883116883117,0.9455627705627706,81.830535,1.781168,79.604934620447,85.09183795819982,-157.017093,6.095583,-166.42645551277334,-148.5265999706446,-40.031278,8.224329,-47.76706954665053,-13.008328514543095,12.92353,3.885455,5.692663646149384,20.434013507932832,1.0,0.0,1.0,1.0,1
behavior_log3.json,2026-04-27 11:26:41,0.636813191869677,0.8425505050505051,12.228520737164914,-172.37027048962776,2026-04-27 11:26:41,2026-04-27 11:27:07,10,-0.03573,0.029702,-0.14394532400180915,0.02954497427840508,-0.182945,0.054524,-0.24850288600288606,-0.04435425685425687,0.18885,0.054184,0.045993850349002934,0.24994356857372946,0.601084,0.029702,0.49286786786786785,0.6663581661480821,0.659606,0.054524,0.594047619047619,0.7981962481962482,56.539925,11.396313,29.593731670624045,91.96071140238348,-102.137708,9.322548,-137.00298386035794,-83.2081028421424,-20.35441,13.567649,-49.03474508376045,0.8888967341156846,1.015005,2.014753,-2.8656193613821017,6.537158836922771,0.673759,0.468837,0.0,1.0,1
behavior_log3.json,2026-04-27 11:27:07,0.636813191869677,0.8425505050505051,12.228520737164914,-172.37027048962776,2026-04-27 11:27:07,2026-04-27 11:27:31,10,-0.044446,0.01686,-0.0799128849693701,-0.010295693384003823,-0.195072,0.08352,-0.3039141414141414,-0.04435425685425687,0.200418,0.084386,0.045993850349002934,0.31424492762115114,0.592367,0.01686,0.5569003069003069,0.6265174984856732,0.647479,0.08352,0.5386363636363637,0.7981962481962482,53.418305,11.338519,34.17723190518676,70.26988129512064,-103.919182,4.697347,-120.99384567452664,-99.31144351767485,-45.282537,8.949512,-58.92174198509863,-22.282676165056927,3.398349,2.155584,-2.8656193613821017,6.7008744183536635,1.0,0.0,1.0,1.0,1
